40943
00216991	29621
06031248	7919
04834073	37665
03897943	29045
07108453	17599
01251928	21059
00811355	28290
13660337	5505
02493390	22448
10741821	4178
01804595	35837
08809596	15309
00442267	13536
10626194	21519
00473322	2605
09016232	32902
03412220	38012
03626115	4391
09886220	33350
09749614	29663
01201773	21299
00371264	24060
08573674	37677
00058265	31920
04374735	26281
01819734	7722
12923839	12698
12077062	32862
09939827	23322
07963494	40172
02953598	40577
02771320	3288
02065599	14843
10995292	25032
00289840	38232
12373100	28190
01545883	27530
01401686	2892
01545889	3579
09623038	1215
03186399	19704
01643297	7060
01786906	18097
02390101	35407
09861718	27612
01610426	7002
15269513	12237
07596684	5692
01620854	18643
08565006	14106
13060912	28423
14785325	33188
02383380	29634
03177165	1135
06780309	2321
01805247	25698
03318294	14442
10496193	6958
04810510	33257
00590047	13590
05838176	6241
01127075	29133
01499692	30133
00874175	38290
01568493	4887
02643280	40934
09394007	23163
00807941	37279
02620033	14530
02458675	12120
00675701	12529
00303297	32443
01042531	3793
01280808	27928
02276088	11573
09018848	17888
00084738	7638
01623706	31042
05213201	30586
12476510	5572
12019190	15151
04209811	12195
04962395	20752
03421768	24589
04949066	1790
00382635	1362
02301072	16819
09939313	10714
02201521	25036
01656078	25260
01795428	18741
11274812	11855
12617739	40124
14719725	25815
01296462	5243
01347431	31331
00305846	34403
00651954	29144
01572910	25363
10505942	18415
05979350	36870
02753642	24327
06602935	15561
09996481	12843
03885028	38244
03924811	10931
01664172	5612
04922338	1868
00966718	28683
02571486	26832
06367107	11557
05052387	33539
01636221	4317
02633422	17639
05664640	13653
01799086	9491
00539936	29304
02951358	13001
02506546	6139
02621853	13855
14133750	28287
06080522	12407
03813704	293
11953762	18861
12649065	17730
02356108	16432
10744544	22803
01771966	7327
00319214	25849
09954479	6880
11955398	12632
07495327	4340
02922292	37188
09752657	33493
14868243	8581
02083497	11540
12202712	34835
09434469	27063
12129525	13429
00932636	27153
02542598	27601
08191987	23798
07548978	15346
01708778	3040
09673916	39451
02581276	15828
00478217	5720
12727518	36094
02196214	4691
12431434	8884
04627000	37446
12793284	37278
02587300	24995
13025647	12063
01723883	29912
02204722	22152
00757544	7152
00061219	39250
05534333	35854
11920867	33751
07345593	16443
01873942	12038
01556040	3158
12241699	31283
05474346	4795
00881998	13744
01032040	21556
02460009	20825
02835271	39884
12815434	25638
02022804	35741
01793818	8729
11127419	23402
15211484	35247
02544191	36202
12326842	38671
00606093	16834
10538272	5640
14632444	40440
07636384	25702
01804921	8948
12335664	1012
07272545	35428
04621314	34433
07753743	21336
05333777	5668
13194572	966
07557165	2161
01417553	16645
00083975	5824
00372958	34068
02671224	39258
00646738	18384
09952163	28319
02169833	33696
14546844	39279
02520015	21749
00752493	19812
05115568	38046
02188198	40141
04254777	2206
01084866	23471
04560292	4357
13792842	29876
11821777	13030
11634736	28965
05047059	2810
01001294	11207
06453723	11970
07186661	7790
07414922	356
00461782	26758
01083077	28506
09367991	3398
00248063	35184
10711483	27964
08547300	8038
11256125	123
04057047	40910
01683428	5172
07436100	21935
00505853	30478
13662190	23698
03268142	9291
01683422	9212
11225661	25672
03768346	36516
01684435	30220
11771383	27499
00329031	1451
02464583	8095
02643446	16404
02334867	25636
01342269	18120
01387786	9777
08891889	6174
07573103	16264
01518564	24082
00883297	1495
02532602	19123
01733829	21505
06440937	24382
00808767	9042
04441282	5511
10591949	10883
00007328	9742
01279120	36781
11264973	29458
02509515	26501
05717747	21354
01233387	2272
02269767	30169
00907657	3050
00124880	30231
14235200	3323
09828600	40155
02572119	14544
07003352	20371
05449268	34391
09953615	22026
11828577	15388
14026376	34191
02928608	40756
01389186	20652
00212065	3252
01389188	7268
05332802	32374
00801522	33904
12571194	38874
04072811	32356
10299875	23834
10794014	945
02300060	8999
12509297	17558
12108742	202
08055150	31601
01152396	17971
00899927	743
01421164	28996
11236852	7252
02228031	11021
14027396	40432
10248198	3198
02835915	16252
12901264	29318
04260934	33509
11770526	15912
14460974	10082
05710210	10435
00334649	29589
07810531	4878
00279465	27175
13071029	955
02120451	22098
00201671	6585
13220842	10099
02120458	39781
12315818	1072
08950649	33843
12552893	33837
12834408	307
01466472	28072
09381242	609
01780551	11135
05587034	19517
07892813	22514
01871406	30300
03982060	20011
08399287	39369
12607456	37831
00272448	24881
01962865	23440
12635955	13792
00879759	15544
00350878	3063
12896000	35292
01225997	25213
07000195	27905
10020366	13102
08358332	40048
02287476	3313
00256961	33033
08138259	8230
05714466	17729
11640471	18362
11601918	40655
05097845	26235
12824581	6539
02019574	24015
10049017	9738
05595083	5593
01666327	29489
12807773	29602
01081001	16415
08905313	12231
00359614	10503
06545960	33008
10854397	34607
12490330	38916
13617468	17135
07431683	27183
10610465	6986
13206817	26189
10516527	11772
09380117	27695
04526112	29734
00092366	526
03466162	38101
01036778	16929
01395049	14889
08732807	34129
04680893	12989
05581693	17536
08358594	25383
02534936	34457
08656893	13403
02530294	23483
13717155	3719
01156899	15144
01257612	5607
07721678	20288
06184270	32573
01128071	17090
02861617	18913
02513268	27682
11863242	19038
04466613	40000
07437990	18841
07168623	9192
02515443	20334
12507236	18993
00121645	28087
02171039	15546
00066636	4883
01013316	20291
00186567	15318
14977075	15384
08578174	39718
01196802	17139
13203551	14016
12505563	27811
01185475	38602
00317700	24636
07392483	39088
05015463	18101
03554131	17708
07183151	8340
00280853	15096
07796321	26260
03739518	16391
06507941	13722
05100269	15090
00892861	535
00132385	39921
01763643	29355
03211117	7195
01992503	1209
02142775	8505
07812497	40431
12671898	36696
04133789	21831
00914769	27553
13861050	26327
00179718	22452
07539367	27270
04706882	26978
00828082	5949
12386724	5871
02639606	21476
13802098	6800
02639605	32186
09876892	21700
12719455	3764
08243851	4038
00119297	37888
00268165	30602
04683814	20914
05029706	28636
13050940	39541
09128536	12295
04188643	20429
07925966	39785
04862592	36086
01157850	15509
04337740	116
08755214	22125
03009477	7820
11441077	31848
01353670	32661
14081941	32045
03601335	21106
06544142	831
00702773	16247
11780747	38634
06744396	40715
00188466	20171
12826516	9510
00292507	31600
06632097	3154
02801349	18124
15169759	31588
00195617	31323
02000618	18275
05526384	16386
00055633	33531
10095061	1145
14746417	31098
13096863	17169
02743261	8142
00059127	1914
06172502	34893
00511817	11489
02483092	33793
02249673	12224
02963302	35635
00120202	21607
11564258	7038
07144039	26494
14159623	26582
09397607	28576
04135315	4128
05529729	10268
09452017	7742
06181584	25034
02636921	1973
12314808	35457
03218198	27391
09416076	610
13403331	7774
01402600	24200
03967562	576
08207001	20803
00487350	36717
01349735	5682
13447361	14225
11020888	40808
00427580	21879
09842047	25795
10419047	1665
12477747	24640
11904896	37775
06205154	27870
00298767	30997
05922651	14535
02610845	39789
01701334	23412
01198616	24825
12566627	1908
05974564	31516
02660940	33711
01408383	32385
09949946	27224
04334599	11312
11596486	13484
13618849	31698
00804695	11006
01051118	38988
01204677	28493
02511551	2790
04502670	21965
02658079	2792
08629199	7882
01976220	24294
06669384	10921
14796575	34485
10277352	8759
04043411	14033
02235575	22914
15146545	22428
02122164	6028
00665630	19803
11878101	10047
05269901	6520
01352996	1623
02899439	3358
10351625	7707
07481375	29371
09861287	40454
00939035	24456
00746232	6452
00596692	7587
00171618	31712
08473482	22834
10228278	21816
02058221	26277
11019269	33180
00117385	33323
02244963	16895
01542786	6289
03320519	26805
09736633	33051
05805475	22733
10349243	4044
12190712	31598
01409477	40866
15127982	24273
01698916	16146
01284908	14715
10485440	2520
03844045	15986
07620145	35744
07233214	39689
01049737	31085
02058590	17691
12279458	36216
08368907	39213
01466828	28179
11329281	18831
00905283	30628
03622526	32226
12615986	5464
06546633	19311
06711855	8649
10657556	28368
11372372	14892
04744814	18569
02072665	15162
06967710	40833
03148920	40536
02382087	8413
01215694	12303
14560253	33036
13260510	16196
01316949	18473
11894327	13816
06634239	3659
10033225	17243
05296639	38890
10513120	759
05560244	6750
00510475	30599
02270342	40319
13538182	22075
07215185	15030
01157138	18680
00888009	36193
08812952	30711
15196746	16714
09234104	3629
13245626	35678
14973585	15793
05874232	22552
02398681	33969
01804414	21287
12564083	30206
09837360	3206
06037666	147
12890685	11485
14962117	37746
02698944	11099
00734927	27201
01713348	15380
10685853	7136
01003272	40173
00140123	3163
11727976	1576
02289295	16058
08562243	13966
08143926	7330
07304852	37351
00589309	2026
12922283	39646
01646528	12624
02073532	21994
10292316	7923
11282286	9075
00698732	36285
07519040	36653
09262082	35218
00132219	29385
12974826	36874
11459369	40654
00878648	35296
14217897	39243
12931109	23066
05260533	18208
08455037	14615
03753077	28917
12204032	34901
00134328	37861
01776705	3123
01906328	30049
08735345	27320
00970215	7484
01906322	31119
09399592	1164
02459915	18039
02747177	11698
00989602	13786
02368563	38112
05143690	15168
10214230	29874
12342498	2646
07703889	7059
07118210	36941
00568879	7325
02458356	12121
00686890	17335
02700455	8306
00795008	3460
00383952	5732
13859043	32239
04989657	25530
04781755	1553
15186412	13473
10716389	21020
03869389	17907
00612841	10882
00491689	15398
13184492	1289
01479643	13315
02213107	7489
13055009	38966
13023292	2913
08797840	35955
01809977	34637
08090547	24714
14421139	18313
12655062	2783
12322359	27737
00320681	17972
08026904	15258
00374063	37977
00077419	21690
05998225	16514
06150633	391
01591697	16236
01720980	5860
07358377	17950
03533654	36990
01125429	12264
02891430	39965
12877244	38056
12471825	8123
08146782	25294
02459001	5399
08916832	24202
01187810	3560
10556953	19979
00056334	5387
11740824	3874
00881545	11762
00763132	9274
08850450	24719
06528783	15355
05153520	34986
01307609	18798
04825383	8572
11348160	31778
09890296	28624
01474641	2063
06747670	12930
05667404	33910
02199712	4
00988232	32585
12065316	26342
02179154	21663
03029573	7279
12804216	24195
09937688	12823
14951377	14575
01556368	27951
01492212	1566
02173336	9576
03425956	22726
00781168	6001
08914573	28364
09794211	30007
03457451	19766
01347199	28441
08309409	604
07262579	14021
01272787	19203
00132982	8914
12592058	35193
00192300	32663
00338817	40488
02339768	19009
00814850	33532
12164656	16065
03108853	3235
02003037	40145
01932800	28071
01595596	28763
02658283	21217
10899951	35011
00653518	26288
09384921	14591
02928066	32698
03385557	7053
00628883	17219
08782976	35027
08100481	34693
00125126	17575
10456138	14161
06267145	5132
08967484	20742
13658998	4428
05939432	11711
00377002	3979
00472671	24580
01608508	9548
12035423	38467
01021973	31129
10237196	26937
00557588	20907
12685831	10529
11157580	34619
01837363	34865
04634833	36301
01004692	26334
02295870	28107
01604330	7230
00606119	38838
05194043	28338
02262324	14800
12712320	6217
07578879	14993
02387910	23292
05729875	31610
12077505	26142
05864177	12740
00249501	12392
06725067	18712
05844663	22892
00595545	30158
12526380	2884
05333259	33593
01388813	17237
06713377	8648
05472032	13789
10590977	31607
02332315	10524
14169128	37918
02332311	39163
01467180	853
14465048	4708
02004661	28062
04872826	16796
02566227	9457
00046522	4350
08472120	32602
00575169	31059
14892989	12200
03099945	10711
12913004	15943
09415938	7534
05764365	18549
12653056	20615
05150129	15246
03343853	17811
00082870	11100
01376237	37975
04067472	17664
03769881	37719
12570126	10176
03424862	22881
02180152	33619
11701903	25919
06453119	33785
14481929	18130
04758776	37547
02308741	13602
01055073	32888
10482414	25255
02600255	38441
00199130	1836
02202287	29957
14094350	20168
02457058	27327
12132502	10803
01315140	20939
00928947	3360
03015254	20945
00924612	35569
00200397	758
04739630	40251
01518659	31261
01739545	31224
11739978	7679
02320127	30818
12800832	23946
07765999	32167
09716933	443
09440400	1828
13015826	998
04862236	6900
03222959	14049
02329401	5624
12762896	29742
00619183	28962
11151189	26573
13998014	40487
02437465	37664
08687884	13352
03833564	23541
13951984	29416
04659287	30367
01590443	19602
00592795	40179
10411551	20385
00861929	9084
00854393	13091
01233194	39439
01680478	21680
07818572	18923
03247083	33634
08031020	12602
01152214	7205
07813495	28937
12473405	17120
03684823	18807
02314275	6040
00966869	10415
12489815	16853
02686625	12431
02239659	22374
13604718	13208
00689950	2302
03420440	10230
08124256	6350
02455584	525
02556623	8483
02531199	9480
00699736	30172
11488387	37526
01069980	22743
00839778	23939
04250850	27055
03699396	21535
02860389	39330
08138686	16673
01926311	16423
11980867	34354
04440749	21784
02240223	9795
07097094	30050
12523141	13170
15053867	6180
05642815	40274
11972141	15550
07217782	25321
02801938	12109
06428216	14635
03216828	4797
12952165	28208
08939562	8442
04842313	25947
13780719	18738
02025009	6358
00028362	10145
10289039	36258
03351768	6355
11841529	3664
02511824	10990
04383537	29061
12129738	19296
01065630	23651
01987781	32170
00825951	13935
00237869	5582
09889065	32963
11941719	35399
01562061	20434
12778045	339
01845272	11985
01821266	13974
07190290	21557
00504676	11815
12561696	14400
06185955	39654
05034225	37661
02456776	8279
08996871	31333
08855505	17255
02218563	14990
14647235	25421
00784934	29972
07534700	40160
03771443	573
13940456	3349
13333237	14713
13617630	33733
02183442	34610
02912065	36967
12079737	37898
04810035	22298
00683127	28562
12190869	39046
04887912	7211
01539487	23822
13537429	33712
06773976	26374
05963494	39481
10154871	40812
08464601	28461
01117541	22127
02565911	21911
03041491	38713
10615808	17679
03229244	36963
01133281	25022
02537092	18698
01564630	32884
08975106	7183
00706243	8561
00183090	34568
06926212	4452
08752021	3316
03326795	8213
02536329	10185
12293419	14854
12486254	31110
08230906	24226
06672953	26329
06988057	21304
09873242	25903
09268592	32793
01088304	36564
14386697	10412
08543081	7836
01058224	10102
03531281	28228
01657641	34560
08229467	24368
12510774	2694
12835578	10457
12764507	40408
01570969	19150
15227846	10260
01154175	28630
07774842	14298
02282385	27147
00630380	7617
05406782	40785
02325968	2112
03292362	30422
05329215	25375
00782057	21470
01947735	16912
03788498	19050
05285623	34937
11750855	35146
11622771	32520
10678662	35148
11439031	735
00300441	5495
05467054	1121
12054902	4473
02347744	19035
00588221	775
02699941	39275
10942144	20590
03814906	7532
10157744	28295
00117959	6848
02198021	38358
01169317	8787
02872529	22274
13199445	12248
01292885	10286
04667406	36453
09340644	25435
12155459	24850
06792645	33062
01362480	17080
04599396	3181
11455386	31480
02933462	18261
10247358	32265
00588598	22516
14570330	34934
08395465	8772
05840650	37102
02226981	38229
07170467	17396
06970645	39274
11793651	19881
08294696	4091
13206178	14793
02715047	15612
01742415	23376
04992431	36036
00719231	5653
10238375	35251
04055180	25085
05514717	13375
03910033	2226
01408880	31735
10433164	17358
02156546	18601
02934168	15060
06719579	75
05754519	9805
12923439	29295
01273814	3448
10267166	40676
11885292	32724
09971839	29395
06889330	30865
05824739	19830
05706954	33666
08841667	7826
00886281	36194
00582145	37862
02585722	37148
01432601	23872
00551714	8725
10680609	2288
03755991	26304
06503724	6413
01788932	25787
01688428	32571
13811184	38120
00451648	29911
01119950	14328
07537668	33886
05349659	20163
05650820	12257
05772215	15496
04009552	10010
00870577	4678
00605310	556
02704153	9840
07086518	21835
02804590	38489
05123416	13654
12156484	4111
04886881	19491
00936620	347
15126931	11562
09018162	9287
01349948	29640
09071690	1087
07488875	18975
03677766	32128
02519686	11961
02616251	28993
01697027	4205
07261300	22868
00189565	10557
06254475	23883
02527498	35418
05385161	19571
04713428	805
12925179	7063
01163316	34640
10257948	8012
12387478	8883
01726390	18579
06152821	4912
04087524	32630
11876976	3618
01841947	37528
00700000	10452
03172211	31284
14105737	33413
01288057	6756
06253690	15104
01288052	17960
12538380	36122
06433923	5991
02265471	22182
00319886	39819
02363681	5637
11757190	21991
00042541	24143
01427695	30541
00250710	20743
00670261	12551
01882125	13555
02705201	30710
02392762	30911
01212882	20005
01607103	38751
00272391	21930
00087849	16967
01398919	7001
09441107	19386
05776015	18200
00938791	27242
03069567	9111
06156346	1252
04244615	19891
09113333	15772
01986806	20877
02363358	39726
04536866	25622
09235469	8009
10805501	17293
11873396	460
01753488	22016
11081828	10605
00636921	32012
00725274	10543
06961853	6518
00932624	12957
00701755	18836
13491060	1758
01641545	34275
03754295	28568
00470966	2339
05399486	30130
03595860	16356
02166986	4521
12802248	39238
01704236	29771
00286008	20569
04811995	36050
02167052	22983
13512036	39860
03813176	9544
00135285	24765
12160490	24902
02189363	25628
01785748	22678
05303020	35014
09294066	18892
02353861	4254
05689645	24737
11427067	40826
05999797	2563
08539893	32514
02541687	28173
05630277	25541
01709278	29797
04671394	15134
05773407	37941
04682184	17843
07118002	21515
13649791	14599
10595647	14700
06584702	22263
02687992	6931
00264776	19119
00968155	7543
00260648	789
05565192	37618
07961016	12800
06529219	4526
02174153	12356
01259380	9089
00408085	22657
12512460	5110
06955931	15377
00965687	30035
10706812	31140
04715947	23224
02850060	18168
02641298	22451
01531742	2328
06954048	24547
03471030	8596
00287848	14005
06317672	9496
07065333	23863
08961402	10802
05198132	18333
10336904	30950
03750912	39154
12751172	26247
07404584	37315
05829342	25397
00384510	5731
13658657	17725
01122601	5769
01081456	23570
04257986	7897
13955461	1324
04968257	2933
09532214	23406
08558488	20757
00851587	28579
13727478	13356
00271520	7687
06261922	22287
03759954	35461
00477665	35789
11634970	18816
07484547	33154
14498096	14127
07960769	5591
09935233	11357
03982430	12890
00497391	24537
04526520	22087
08772922	27010
02091885	21207
07752109	24391
04773351	18276
06804199	3284
00754873	9330
00273963	24048
01126961	37924
02530003	35063
08223263	35656
00205891	3223
11345181	25290
07743902	30849
01845477	19268
04413419	27003
13204826	30240
06694540	9333
02344243	25756
01703613	17923
08428756	25062
14549070	18783
00697365	37301
00815379	23852
00616083	13606
07226330	32273
12654387	33803
07309781	903
09286630	15389
12505752	29311
10065547	1526
00006238	2573
09476717	1245
02011040	32303
06796506	20456
11879895	39095
06785367	20988
00894359	12564
01908415	14670
01772782	6181
05342214	36687
15278960	15391
02413140	23445
00045145	34622
00241038	12157
00005526	10379
07527656	35901
08685677	9379
04481373	27813
12327407	15204
12417273	23623
04777634	13104
01676313	4366
05586446	13154
11923174	11716
08968879	9541
03371875	36461
12164065	37860
01747885	22045
12459275	23198
08810220	13562
12978969	8019
03064935	28596
10594284	20883
00276601	17640
11124472	25979
13428608	19420
01264336	17391
01186958	39224
01631035	16876
05869584	11160
01221542	40295
12201938	13433
00309647	10291
03969259	7251
05556595	18423
02628961	14146
00289365	16734
13049561	18219
08230294	1603
12148079	20938
01052782	29110
07256695	26156
02653159	9471
09453288	6124
01388992	10611
07223450	9094
00618682	973
03908831	20000
02376089	26697
00768353	40506
02602685	19320
09645091	7117
12459471	25047
00435294	28038
00909899	36818
01772222	16601
01028381	835
02774502	24046
05129201	19760
11014833	24632
09199101	36250
10625546	15429
14371161	5265
10407726	16495
01229976	1439
14910581	37437
02524171	7062
04938228	16323
12738480	33875
10104209	37651
12717072	31853
07378234	7316
05934673	34357
13810141	25793
02722782	30472
06917764	39572
02395115	23098
14752702	37932
10203298	38484
11689197	35618
05036715	36201
10373801	19431
01211019	24352
04372171	26615
01031256	10864
12412355	29288
12945828	24938
09701148	31938
11900058	3294
00514128	38156
08770932	37512
15291199	10472
05542539	30956
11487732	25687
03386011	14421
01133876	15351
02490964	34926
02457945	29189
08994834	23369
01096860	27673
03852280	17930
05081300	2130
00860434	11128
04640176	38487
05701738	5705
01412548	15702
13043264	25345
02470451	7092
12982723	36630
09281545	17417
01764800	21511
06762711	25748
07537068	3592
02581073	20510
01627965	875
06386156	40839
13200806	22920
07539511	12179
12250708	11395
05474738	27990
06941644	6630
00099721	2362
12524518	4346
11942487	1592
10276238	25481
07775197	24560
02017607	35515
08617963	14499
02210119	30664
07396658	36916
04659090	10870
02261630	21722
02522247	23463
10113997	35804
14083790	10413
00032539	2938
05278714	34052
06758225	23197
10541106	38646
02989313	37011
00092690	24161
14916185	38816
15222369	8088
00784388	29973
10762064	31344
12639168	13585
03273913	33495
09902353	28578
00890441	7740
02341974	14621
01419982	5561
01314910	17401
01718535	23390
10069869	39140
05005809	24281
00839526	14865
01811172	5359
01176567	15493
00809654	13389
01820302	19904
05095691	26084
02018207	11945
08042183	35374
05682570	5926
01895612	39184
02650541	20281
05847438	30237
02322596	13640
08177487	24133
07631212	32148
08482113	27298
02184610	15210
01048718	9083
07395623	37601
02322712	27544
00632201	27979
05984287	23966
01782519	35707
05177285	18638
01782516	33406
07176962	4519
00436879	34025
01446283	5969
02034394	2490
01036319	20503
11970429	3742
13860281	34591
12313005	8001
03220692	33367
10820163	35128
02024143	31164
01615457	31556
03003730	4287
12745976	8669
01615458	15268
03998525	36867
01362736	2363
01985128	22684
14038264	32288
13946760	31071
02710294	20980
10314703	26442
13906345	26486
02907985	6511
13895262	38089
05514905	13957
09229409	16664
01973125	28856
05547396	3889
02441942	24769
05885622	33628
11877283	37967
11722982	36762
00143204	30051
09734294	24026
01297401	8498
00107231	37757
06286395	15716
06781383	28698
00514871	1461
12219289	26137
